state_id;region_1;region_2;region_3;zipcode;location;area_1;area_2;latitude;longitude;timezone;utc;is_summer_time;active
1;Freiburg;Breisgau-Hochschwarzwald;Bad Krozingen;79189;Bad Krozingen;\N;\N;47.91582;7.69985;Europe/Berlin;UTC+1;true;A
1;Freiburg;Breisgau-Hochschwarzwald;Bad Krozingen;79258;Hartheim;\N;\N;47.93667;7.62788;Europe/Berlin;UTC+1;true;A
1;Freiburg;Breisgau-Hochschwarzwald;Breisach am Rhein;79206;Breisach am Rhein;\N;\N;48.02819;7.58273;Europe/Berlin;UTC+1;true;A
1;Freiburg;Breisgau-Hochschwarzwald;Breisach am Rhein;79241;Ihringen;\N;\N;48.04508;7.64675;Europe/Berlin;UTC+1;true;A
1;Freiburg;Breisgau-Hochschwarzwald;Breisach am Rhein;79291;Merdingen;\N;\N;48.01657;7.69043;Europe/Berlin;UTC+1;true;A
1;Freiburg;Breisgau-Hochschwarzwald;Dreisamtal;79256;Buchenbach;\N;\N;47.96104;8.00938;Europe/Berlin;UTC+1;true;A
1;Freiburg;Breisgau-Hochschwarzwald;Dreisamtal;79199;Kirchzarten;\N;\N;47.96348;7.95273;Europe/Berlin;UTC+1;true;A
1;Freiburg;Breisgau-Hochschwarzwald;Dreisamtal;79254;Oberried;\N;\N;47.93342;7.95244;Europe/Berlin;UTC+1;true;A
1;Freiburg;Breisgau-Hochschwarzwald;Dreisamtal;79252;Stegen;\N;\N;47.98422;7.96105;Europe/Berlin;UTC+1;true;A
1;Freiburg;Breisgau-Hochschwarzwald;Ehrenkirchen;79283;Bollschweil;\N;\N;47.92015;7.78645;Europe/Berlin;UTC+1;true;A
1;Freiburg;Breisgau-Hochschwarzwald;Ehrenkirchen;79238;Ehrenkirchen;\N;\N;47.91736;7.74796;Europe/Berlin;UTC+1;true;A
1;Freiburg;Breisgau-Hochschwarzwald;Gundelfingen;79194;Gundelfingen;\N;\N;48.04271;7.86635;Europe/Berlin;UTC+1;true;A
1;Freiburg;Breisgau-Hochschwarzwald;Gundelfingen;79194;Heuweiler;\N;\N;48.05193;7.90316;Europe/Berlin;UTC+1;true;A
1;Freiburg;Breisgau-Hochschwarzwald;Heitersheim;79282;Ballrechten-Dottingen;\N;\N;47.85688;7.69225;Europe/Berlin;UTC+1;true;A
1;Freiburg;Breisgau-Hochschwarzwald;Heitersheim;79427;Eschbach;\N;\N;47.89015;7.65490;Europe/Berlin;UTC+1;true;A
1;Freiburg;Breisgau-Hochschwarzwald;Heitersheim;79423;Heitersheim;\N;\N;47.87199;7.66027;Europe/Berlin;UTC+1;true;A
1;Freiburg;Breisgau-Hochschwarzwald;Hexental;79280;Au;\N;\N;47.95689;7.82978;Europe/Berlin;UTC+1;true;A
1;Freiburg;Breisgau-Hochschwarzwald;Hexental;79289;Horben;\N;\N;47.93506;7.85875;Europe/Berlin;UTC+1;true;A
1;Freiburg;Breisgau-Hochschwarzwald;Hexental;79249;Merzhausen;\N;\N;47.96595;7.82873;Europe/Berlin;UTC+1;true;A
1;Freiburg;Breisgau-Hochschwarzwald;Hexental;79294;Sölden;\N;\N;47.93375;7.81028;Europe/Berlin;UTC+1;true;A
1;Freiburg;Breisgau-Hochschwarzwald;Hexental;79299;Wittnau;\N;\N;47.94664;7.81399;Europe/Berlin;UTC+1;true;A
1;Freiburg;Breisgau-Hochschwarzwald;Hinterzarten;79874;Breitnau;\N;\N;47.93963;8.08146;Europe/Berlin;UTC+1;true;A
1;Freiburg;Breisgau-Hochschwarzwald;Hinterzarten;79856;Hinterzarten;\N;\N;47.90338;8.10542;Europe/Berlin;UTC+1;true;A
1;Freiburg;Breisgau-Hochschwarzwald;Kaiserstuhl-Tuniberg;79268;Bötzingen;\N;\N;48.07713;7.72564;Europe/Berlin;UTC+1;true;A
1;Freiburg;Breisgau-Hochschwarzwald;Kaiserstuhl-Tuniberg;79356;Eichstetten am Kaiserstuhl;\N;\N;48.09345;7.74595;Europe/Berlin;UTC+1;true;A
1;Freiburg;Breisgau-Hochschwarzwald;Kaiserstuhl-Tuniberg;79288;Gottenheim;\N;\N;48.04907;7.72793;Europe/Berlin;UTC+1;true;A
1;Freiburg;Breisgau-Hochschwarzwald;Lenzkirch;79853;Lenzkirch;\N;\N;47.86869;8.20135;Europe/Berlin;UTC+1;true;A
1;Freiburg;Breisgau-Hochschwarzwald;Löffingen;79877;Friedenweiler;\N;\N;47.91716;8.25696;Europe/Berlin;UTC+1;true;A
1;Freiburg;Breisgau-Hochschwarzwald;Löffingen;79843;Löffingen;\N;\N;47.88398;8.34426;Europe/Berlin;UTC+1;true;A
1;Freiburg;Breisgau-Hochschwarzwald;March-Umkirch;79232;March;\N;\N;48.06381;7.78155;Europe/Berlin;UTC+1;true;A
1;Freiburg;Breisgau-Hochschwarzwald;March-Umkirch;79224;Umkirch;\N;\N;48.03169;7.76135;Europe/Berlin;UTC+1;true;A
1;Freiburg;Breisgau-Hochschwarzwald;Müllheim-Badenweiler;79424;Auggen;\N;\N;47.78709;7.59604;Europe/Berlin;UTC+1;true;A
1;Freiburg;Breisgau-Hochschwarzwald;Müllheim-Badenweiler;79410;Badenweiler;\N;\N;47.80178;7.67179;Europe/Berlin;UTC+1;true;A
1;Freiburg;Breisgau-Hochschwarzwald;Müllheim-Badenweiler;79426;Buggingen;\N;\N;47.84825;7.63707;Europe/Berlin;UTC+1;true;A
1;Freiburg;Breisgau-Hochschwarzwald;Müllheim-Badenweiler;79379;Müllheim;\N;\N;47.80868;7.62628;Europe/Berlin;UTC+1;true;A
1;Freiburg;Breisgau-Hochschwarzwald;Müllheim-Badenweiler;79295;Sulzburg;\N;\N;47.84069;7.70810;Europe/Berlin;UTC+1;true;A
1;Freiburg;Breisgau-Hochschwarzwald;Neuenburg am Rhein;79395;Neuenburg am Rhein;\N;\N;47.81405;7.55905;Europe/Berlin;UTC+1;true;A
1;Freiburg;Breisgau-Hochschwarzwald;Schallstadt;79285;Ebringen;\N;\N;47.95777;7.77832;Europe/Berlin;UTC+1;true;A
1;Freiburg;Breisgau-Hochschwarzwald;Schallstadt;79292;Pfaffenweiler;\N;\N;47.93725;7.75091;Europe/Berlin;UTC+1;true;A
1;Freiburg;Breisgau-Hochschwarzwald;Schallstadt;79227;Schallstadt;\N;\N;47.95594;7.75108;Europe/Berlin;UTC+1;true;A
1;Freiburg;Breisgau-Hochschwarzwald;Schluchsee;79868;Feldberg (Schwarzwald);\N;\N;47.85887;8.03704;Europe/Berlin;UTC+1;true;A
1;Freiburg;Breisgau-Hochschwarzwald;Schluchsee;79859;Schluchsee;\N;\N;47.81909;8.18115;Europe/Berlin;UTC+1;true;A
1;Freiburg;Breisgau-Hochschwarzwald;St. Peter;79286;Glottertal;\N;\N;48.05391;7.96236;Europe/Berlin;UTC+1;true;A
1;Freiburg;Breisgau-Hochschwarzwald;St. Peter;79274;St. Märgen;\N;\N;48.00760;8.09240;Europe/Berlin;UTC+1;true;A
1;Freiburg;Breisgau-Hochschwarzwald;St. Peter;79271;St. Peter;\N;\N;48.01556;8.03368;Europe/Berlin;UTC+1;true;A
1;Freiburg;Breisgau-Hochschwarzwald;Staufen-Münstertal;79244;Münstertal/Schwarzwald;\N;\N;47.88447;7.85471;Europe/Berlin;UTC+1;true;A
1;Freiburg;Breisgau-Hochschwarzwald;Staufen-Münstertal;79219;Staufen im Breisgau;\N;\N;47.88115;7.72981;Europe/Berlin;UTC+1;true;A
1;Freiburg;Breisgau-Hochschwarzwald;Titisee-Neustadt;79871;Eisenbach (Hochschwarzwald);\N;\N;47.96173;8.26981;Europe/Berlin;UTC+1;true;A
1;Freiburg;Breisgau-Hochschwarzwald;Titisee-Neustadt;79822;Titisee-Neustadt;\N;\N;47.90185;8.14926;Europe/Berlin;UTC+1;true;A
1;Freiburg;Breisgau-Hochschwarzwald;Vogtsburg im Kaiserstuhl;79235;Vogtsburg im Kaiserstuhl;\N;\N;48.08904;7.62975;Europe/Berlin;UTC+1;true;A
1;Freiburg;Emmendingen;Denzlingen-Vörstetten-Reute;79211;Denzlingen;\N;\N;48.06469;7.89171;Europe/Berlin;UTC+1;true;A
1;Freiburg;Emmendingen;Denzlingen-Vörstetten-Reute;79276;Reute;\N;\N;48.08235;7.82155;Europe/Berlin;UTC+1;true;A
1;Freiburg;Emmendingen;Denzlingen-Vörstetten-Reute;79279;Vörstetten;\N;\N;48.06487;7.84963;Europe/Berlin;UTC+1;true;A
1;Freiburg;Emmendingen;Elzach;79215;Biederbach;\N;\N;48.19311;8.04289;Europe/Berlin;UTC+1;true;A
1;Freiburg;Emmendingen;Elzach;79215;Elzach;\N;\N;48.17731;8.07294;Europe/Berlin;UTC+1;true;A
1;Freiburg;Emmendingen;Elzach;79297;Winden im Elztal;\N;\N;48.14679;8.02739;Europe/Berlin;UTC+1;true;A
1;Freiburg;Emmendingen;Emmendingen;79312;Emmendingen;\N;\N;48.12191;7.84735;Europe/Berlin;UTC+1;true;A
1;Freiburg;Emmendingen;Emmendingen;79348;Freiamt;\N;\N;48.17020;7.90666;Europe/Berlin;UTC+1;true;A
1;Freiburg;Emmendingen;Emmendingen;79312;Landeck;\N;\N;48.15171;7.83862;Europe/Berlin;UTC+1;true;A
1;Freiburg;Emmendingen;Emmendingen;79364;Malterdingen;\N;\N;48.16090;7.78988;Europe/Berlin;UTC+1;true;A
1;Freiburg;Emmendingen;Emmendingen;79350;Sexau;\N;\N;48.10053;7.90639;Europe/Berlin;UTC+1;true;A
1;Freiburg;Emmendingen;Emmendingen;79331;Teningen;\N;\N;48.12825;7.80715;Europe/Berlin;UTC+1;true;A
1;Freiburg;Emmendingen;Kenzingen-Herbolzheim;79336;Herbolzheim;\N;\N;48.21910;7.77862;Europe/Berlin;UTC+1;true;A
1;Freiburg;Emmendingen;Kenzingen-Herbolzheim;79341;Kenzingen;\N;\N;48.19190;7.76867;Europe/Berlin;UTC+1;true;A
1;Freiburg;Emmendingen;Kenzingen-Herbolzheim;79365;Rheinhausen;\N;\N;48.22929;7.71157;Europe/Berlin;UTC+1;true;A
1;Freiburg;Emmendingen;Kenzingen-Herbolzheim;79367;Weisweil;\N;\N;48.19720;7.67752;Europe/Berlin;UTC+1;true;A
1;Freiburg;Emmendingen;Nördlicher Kaiserstuhl;79353;Bahlingen am Kaiserstuhl;\N;\N;48.12128;7.73906;Europe/Berlin;UTC+1;true;A
1;Freiburg;Emmendingen;Nördlicher Kaiserstuhl;79346;Endingen am Kaiserstuhl;\N;\N;48.14166;7.70658;Europe/Berlin;UTC+1;true;A
1;Freiburg;Emmendingen;Nördlicher Kaiserstuhl;79362;Forchheim;\N;\N;48.16404;7.70337;Europe/Berlin;UTC+1;true;A
1;Freiburg;Emmendingen;Nördlicher Kaiserstuhl;79359;Riegel am Kaiserstuhl;\N;\N;48.15144;7.74935;Europe/Berlin;UTC+1;true;A
1;Freiburg;Emmendingen;Nördlicher Kaiserstuhl;79361;Sasbach am Kaiserstuhl;\N;\N;48.13948;7.61473;Europe/Berlin;UTC+1;true;A
1;Freiburg;Emmendingen;Nördlicher Kaiserstuhl;79369;Wyhl am Kaiserstuhl;\N;\N;48.16887;7.64977;Europe/Berlin;UTC+1;true;A
1;Freiburg;Emmendingen;Waldkirch;79261;Gutach im Breisgau;\N;\N;48.11704;7.98629;Europe/Berlin;UTC+1;true;A
1;Freiburg;Emmendingen;Waldkirch;79263;Simonswald;\N;\N;48.10581;8.06285;Europe/Berlin;UTC+1;true;A
1;Freiburg;Emmendingen;Waldkirch;79183;Waldkirch;\N;\N;48.09257;7.96281;Europe/Berlin;UTC+1;true;A
1;Freiburg;Freiburg im Breisgau;\N;79098;Freiburg im Breisgau;Altstadt;\N;47.99470;7.84938;Europe/Berlin;UTC+1;true;A
1;Freiburg;Freiburg im Breisgau;\N;79098;Freiburg im Breisgau;Neuburg;\N;47.99470;7.84938;Europe/Berlin;UTC+1;true;A
1;Freiburg;Freiburg im Breisgau;\N;79098;Freiburg im Breisgau;Oberau;\N;47.98891;7.85679;Europe/Berlin;UTC+1;true;A
1;Freiburg;Freiburg im Breisgau;\N;79100;Freiburg im Breisgau;Günterstal;\N;47.96602;7.85509;Europe/Berlin;UTC+1;true;A
1;Freiburg;Freiburg im Breisgau;\N;79100;Freiburg im Breisgau;St. Georgen;\N;47.97941;7.80696;Europe/Berlin;UTC+1;true;A
1;Freiburg;Freiburg im Breisgau;\N;79100;Freiburg im Breisgau;Wiehre;\N;47.98768;7.86581;Europe/Berlin;UTC+1;true;A
1;Freiburg;Freiburg im Breisgau;\N;79102;Freiburg im Breisgau;Oberau;\N;47.98891;7.85679;Europe/Berlin;UTC+1;true;A
1;Freiburg;Freiburg im Breisgau;\N;79102;Freiburg im Breisgau;Waldsee;\N;47.98386;7.86646;Europe/Berlin;UTC+1;true;A
1;Freiburg;Freiburg im Breisgau;\N;79102;Freiburg im Breisgau;Wiehre;\N;47.98768;7.86581;Europe/Berlin;UTC+1;true;A
1;Freiburg;Freiburg im Breisgau;\N;79104;Freiburg im Breisgau;Altstadt;\N;48.01039;7.88658;Europe/Berlin;UTC+1;true;A
1;Freiburg;Freiburg im Breisgau;\N;79104;Freiburg im Breisgau;Gemeinde Gundelfingen;\N;47.99692;7.85307;Europe/Berlin;UTC+1;true;A
1;Freiburg;Freiburg im Breisgau;\N;79104;Freiburg im Breisgau;Herdern;\N;48.00745;7.85508;Europe/Berlin;UTC+1;true;A
1;Freiburg;Freiburg im Breisgau;\N;79104;Freiburg im Breisgau;Neuburg;\N;48.01039;7.88658;Europe/Berlin;UTC+1;true;A
1;Freiburg;Freiburg im Breisgau;\N;79104;Freiburg im Breisgau;Oberau;\N;47.98891;7.85679;Europe/Berlin;UTC+1;true;A
1;Freiburg;Freiburg im Breisgau;\N;79104;Freiburg im Breisgau;Waldsee;\N;47.98386;7.86646;Europe/Berlin;UTC+1;true;A
1;Freiburg;Freiburg im Breisgau;\N;79104;Freiburg im Breisgau;Zähringen;\N;48.02331;7.85879;Europe/Berlin;UTC+1;true;A
1;Freiburg;Freiburg im Breisgau;\N;79106;Freiburg im Breisgau;Betzenhausen;\N;48.01513;7.82367;Europe/Berlin;UTC+1;true;A
1;Freiburg;Freiburg im Breisgau;\N;79106;Freiburg im Breisgau;Brühl;\N;48.00529;7.83807;Europe/Berlin;UTC+1;true;A
1;Freiburg;Freiburg im Breisgau;\N;79106;Freiburg im Breisgau;Herdern;\N;48.00745;7.85508;Europe/Berlin;UTC+1;true;A
1;Freiburg;Freiburg im Breisgau;\N;79106;Freiburg im Breisgau;Mooswald;\N;47.99893;7.75654;Europe/Berlin;UTC+1;true;A
1;Freiburg;Freiburg im Breisgau;\N;79106;Freiburg im Breisgau;Neuburg;\N;48.00529;7.83807;Europe/Berlin;UTC+1;true;A
1;Freiburg;Freiburg im Breisgau;\N;79106;Freiburg im Breisgau;Stühlinger;\N;47.99552;7.83561;Europe/Berlin;UTC+1;true;A
1;Freiburg;Freiburg im Breisgau;\N;79108;Freiburg im Breisgau;Brühl;\N;48.03994;7.83123;Europe/Berlin;UTC+1;true;A
1;Freiburg;Freiburg im Breisgau;\N;79108;Freiburg im Breisgau;Herdern;\N;48.00745;7.85508;Europe/Berlin;UTC+1;true;A
1;Freiburg;Freiburg im Breisgau;\N;79108;Freiburg im Breisgau;Hochdorf;\N;48.04965;7.80183;Europe/Berlin;UTC+1;true;A
1;Freiburg;Freiburg im Breisgau;\N;79108;Freiburg im Breisgau;Lehen;\N;48.01727;7.80121;Europe/Berlin;UTC+1;true;A
1;Freiburg;Freiburg im Breisgau;\N;79108;Freiburg im Breisgau;Zähringen;\N;48.02331;7.85879;Europe/Berlin;UTC+1;true;A
1;Freiburg;Freiburg im Breisgau;\N;79110;Freiburg im Breisgau;Betzenhausen;\N;48.01513;7.82367;Europe/Berlin;UTC+1;true;A
1;Freiburg;Freiburg im Breisgau;\N;79110;Freiburg im Breisgau;Brühl;\N;48.02246;7.81102;Europe/Berlin;UTC+1;true;A
1;Freiburg;Freiburg im Breisgau;\N;79110;Freiburg im Breisgau;Landwasser;\N;48.02418;7.81076;Europe/Berlin;UTC+1;true;A
1;Freiburg;Freiburg im Breisgau;\N;79110;Freiburg im Breisgau;Lehen;\N;48.01727;7.80121;Europe/Berlin;UTC+1;true;A
1;Freiburg;Freiburg im Breisgau;\N;79110;Freiburg im Breisgau;Mooswald;\N;47.99893;7.75654;Europe/Berlin;UTC+1;true;A
1;Freiburg;Freiburg im Breisgau;\N;79111;Freiburg im Breisgau;Betzenhausen;\N;48.01513;7.82367;Europe/Berlin;UTC+1;true;A
1;Freiburg;Freiburg im Breisgau;\N;79111;Freiburg im Breisgau;Haslach;\N;47.99505;7.80045;Europe/Berlin;UTC+1;true;A
1;Freiburg;Freiburg im Breisgau;\N;79111;Freiburg im Breisgau;Lehen;\N;48.01727;7.80121;Europe/Berlin;UTC+1;true;A
1;Freiburg;Freiburg im Breisgau;\N;79111;Freiburg im Breisgau;Mundenhof;\N;48.01661;7.77679;Europe/Berlin;UTC+1;true;A
1;Freiburg;Freiburg im Breisgau;\N;79111;Freiburg im Breisgau;Rieselfeld;\N;47.99570;7.78961;Europe/Berlin;UTC+1;true;A
1;Freiburg;Freiburg im Breisgau;\N;79111;Freiburg im Breisgau;St. Georgen;\N;47.97941;7.80696;Europe/Berlin;UTC+1;true;A
1;Freiburg;Freiburg im Breisgau;\N;79111;Freiburg im Breisgau;Tiengen;\N;47.98241;7.71488;Europe/Berlin;UTC+1;true;A
1;Freiburg;Freiburg im Breisgau;\N;79112;Freiburg im Breisgau;Munzingen;\N;47.97013;7.70104;Europe/Berlin;UTC+1;true;A
1;Freiburg;Freiburg im Breisgau;\N;79112;Freiburg im Breisgau;Opfingen;\N;48.00016;7.71705;Europe/Berlin;UTC+1;true;A
1;Freiburg;Freiburg im Breisgau;\N;79112;Freiburg im Breisgau;St. Nikolaus;\N;48.01268;7.72334;Europe/Berlin;UTC+1;true;A
1;Freiburg;Freiburg im Breisgau;\N;79112;Freiburg im Breisgau;Tiengen;\N;47.98241;7.71488;Europe/Berlin;UTC+1;true;A
1;Freiburg;Freiburg im Breisgau;\N;79112;Freiburg im Breisgau;Waltershofen;\N;48.02390;7.72127;Europe/Berlin;UTC+1;true;A
1;Freiburg;Freiburg im Breisgau;\N;79114;Freiburg im Breisgau;Betzenhausen;\N;48.01513;7.82367;Europe/Berlin;UTC+1;true;A
1;Freiburg;Freiburg im Breisgau;\N;79114;Freiburg im Breisgau;Haslach;\N;47.99505;7.80045;Europe/Berlin;UTC+1;true;A
1;Freiburg;Freiburg im Breisgau;\N;79114;Freiburg im Breisgau;St. Georgen;\N;47.97941;7.80696;Europe/Berlin;UTC+1;true;A
1;Freiburg;Freiburg im Breisgau;\N;79114;Freiburg im Breisgau;Stühlinger;\N;47.99552;7.83561;Europe/Berlin;UTC+1;true;A
1;Freiburg;Freiburg im Breisgau;\N;79114;Freiburg im Breisgau;Weingarten;\N;47.99286;7.81613;Europe/Berlin;UTC+1;true;A
1;Freiburg;Freiburg im Breisgau;\N;79115;Freiburg im Breisgau;Haslach;\N;47.99505;7.80045;Europe/Berlin;UTC+1;true;A
1;Freiburg;Freiburg im Breisgau;\N;79115;Freiburg im Breisgau;St. Georgen;\N;47.97941;7.80696;Europe/Berlin;UTC+1;true;A
1;Freiburg;Freiburg im Breisgau;\N;79115;Freiburg im Breisgau;Stühlinger;\N;47.99552;7.83561;Europe/Berlin;UTC+1;true;A
1;Freiburg;Freiburg im Breisgau;\N;79115;Freiburg im Breisgau;Weingarten;\N;47.99286;7.81613;Europe/Berlin;UTC+1;true;A
1;Freiburg;Freiburg im Breisgau;\N;79115;Freiburg im Breisgau;Wiehre;\N;47.98768;7.86581;Europe/Berlin;UTC+1;true;A
1;Freiburg;Freiburg im Breisgau;\N;79117;Freiburg im Breisgau;Ebnet;\N;47.98614;7.90625;Europe/Berlin;UTC+1;true;A
1;Freiburg;Freiburg im Breisgau;\N;79117;Freiburg im Breisgau;Kappel;\N;47.96657;7.90903;Europe/Berlin;UTC+1;true;A
1;Freiburg;Freiburg im Breisgau;\N;79117;Freiburg im Breisgau;Littenweiler;\N;47.97925;7.89601;Europe/Berlin;UTC+1;true;A
1;Freiburg;Freiburg im Breisgau;\N;79117;Freiburg im Breisgau;Oberau;\N;47.98891;7.85679;Europe/Berlin;UTC+1;true;A
1;Freiburg;Freiburg im Breisgau;\N;79117;Freiburg im Breisgau;Waldsee;\N;47.98386;7.86646;Europe/Berlin;UTC+1;true;A
1;Freiburg;Freiburg im Breisgau;\N;79117;Freiburg im Breisgau;Wiehre;\N;47.98768;7.86581;Europe/Berlin;UTC+1;true;A
1;Freiburg;Konstanz;Engen;78267;Aach;\N;\N;47.84288;8.85077;Europe/Berlin;UTC+1;true;A
1;Freiburg;Konstanz;Engen;78234;Engen;\N;\N;47.85762;8.77577;Europe/Berlin;UTC+1;true;A
1;Freiburg;Konstanz;Engen;78259;Mühlhausen-Ehingen;\N;\N;47.80831;8.81714;Europe/Berlin;UTC+1;true;A
1;Freiburg;Konstanz;Gottmadingen;78266;Büsingen am Hochrhein;\N;\N;47.69705;8.69048;Europe/Berlin;UTC+1;true;A
1;Freiburg;Konstanz;Gottmadingen;78262;Gailingen am Hochrhein;\N;\N;47.69674;8.75477;Europe/Berlin;UTC+1;true;A
1;Freiburg;Konstanz;Gottmadingen;78244;Gottmadingen;\N;\N;47.73503;8.77703;Europe/Berlin;UTC+1;true;A
1;Freiburg;Konstanz;Hilzingen;78247;Hilzingen;\N;\N;47.76567;8.77826;Europe/Berlin;UTC+1;true;A
1;Freiburg;Konstanz;Höri;78343;Gaienhofen;\N;\N;47.68313;8.98329;Europe/Berlin;UTC+1;true;A
1;Freiburg;Konstanz;Höri;78345;Moos;\N;\N;47.72414;8.93469;Europe/Berlin;UTC+1;true;A
1;Freiburg;Konstanz;Höri;78337;Öhningen;\N;\N;47.66129;8.89145;Europe/Berlin;UTC+1;true;A
1;Freiburg;Konstanz;Konstanz;78476;Allensbach;\N;\N;47.71632;9.07074;Europe/Berlin;UTC+1;true;A
1;Freiburg;Konstanz;Konstanz;78465;Insel Mainau;\N;\N;47.70492;9.19296;Europe/Berlin;UTC+1;true;A
1;Freiburg;Konstanz;Konstanz;78462;Konstanz;Altstadt;\N;47.85186;8.77024;Europe/Berlin;UTC+1;true;A
1;Freiburg;Konstanz;Konstanz;78462;Konstanz;Paradies;\N;47.66097;9.17293;Europe/Berlin;UTC+1;true;A
1;Freiburg;Konstanz;Konstanz;78464;Konstanz;Allmannsdorf;\N;47.68065;9.20335;Europe/Berlin;UTC+1;true;A
1;Freiburg;Konstanz;Konstanz;78464;Konstanz;Egg;\N;47.69268;9.19351;Europe/Berlin;UTC+1;true;A
1;Freiburg;Konstanz;Konstanz;78464;Konstanz;Königsbau;\N;47.68058;9.18392;Europe/Berlin;UTC+1;true;A
1;Freiburg;Konstanz;Konstanz;78464;Konstanz;Litzelstetten;\N;47.71416;9.17288;Europe/Berlin;UTC+1;true;A
1;Freiburg;Konstanz;Konstanz;78464;Konstanz;Petershausen;\N;47.67129;9.18278;Europe/Berlin;UTC+1;true;A
1;Freiburg;Konstanz;Konstanz;78464;Konstanz;Staad;\N;47.68075;9.20281;Europe/Berlin;UTC+1;true;A
1;Freiburg;Konstanz;Konstanz;78465;Konstanz;Dettingen;\N;47.73441;9.11693;Europe/Berlin;UTC+1;true;A
1;Freiburg;Konstanz;Konstanz;78465;Konstanz;Dingelsdorf;\N;47.73895;9.15592;Europe/Berlin;UTC+1;true;A
1;Freiburg;Konstanz;Konstanz;78465;Konstanz;Litzelstetten;\N;47.71416;9.17288;Europe/Berlin;UTC+1;true;A
1;Freiburg;Konstanz;Konstanz;78465;Konstanz;Wallhausen;\N;47.74635;9.13246;Europe/Berlin;UTC+1;true;A
1;Freiburg;Konstanz;Konstanz;78467;Konstanz;Fürstenberg;\N;47.68810;9.14840;Europe/Berlin;UTC+1;true;A
1;Freiburg;Konstanz;Konstanz;78467;Konstanz;Industriegebiet;\N;47.69293;9.14454;Europe/Berlin;UTC+1;true;A
1;Freiburg;Konstanz;Konstanz;78467;Konstanz;Petershausen;\N;47.67129;9.18278;Europe/Berlin;UTC+1;true;A
1;Freiburg;Konstanz;Konstanz;78467;Konstanz;Wollmatingen;\N;47.69230;9.14661;Europe/Berlin;UTC+1;true;A
1;Freiburg;Konstanz;Konstanz;78479;Reichenau;\N;\N;47.68945;9.06395;Europe/Berlin;UTC+1;true;A
1;Freiburg;Konstanz;Radolfzell am Bodensee;78315;Radolfzell am Bodensee;\N;\N;47.73634;8.96947;Europe/Berlin;UTC+1;true;A
1;Freiburg;Konstanz;Singen (Hohentwiel);78239;Rielasingen-Worblingen;\N;\N;47.73495;8.84045;Europe/Berlin;UTC+1;true;A
1;Freiburg;Konstanz;Singen (Hohentwiel);78224;Singen (Hohentwiel);\N;\N;47.76184;8.83465;Europe/Berlin;UTC+1;true;A
1;Freiburg;Konstanz;Singen (Hohentwiel);78256;Steißlingen;\N;\N;47.80014;8.92430;Europe/Berlin;UTC+1;true;A
1;Freiburg;Konstanz;Singen (Hohentwiel);78269;Volkertshausen;\N;\N;47.82161;8.86773;Europe/Berlin;UTC+1;true;A
1;Freiburg;Konstanz;Stockach;78351;Bodman-Ludwigshafen;\N;\N;47.80254;9.02709;Europe/Berlin;UTC+1;true;A
1;Freiburg;Konstanz;Stockach;78253;Eigeltingen;\N;\N;47.85935;8.89757;Europe/Berlin;UTC+1;true;A
1;Freiburg;Konstanz;Stockach;78355;Hohenfels;\N;\N;47.88815;9.09989;Europe/Berlin;UTC+1;true;A
1;Freiburg;Konstanz;Stockach;78357;Mühlingen;\N;\N;47.91296;9.01716;Europe/Berlin;UTC+1;true;A
1;Freiburg;Konstanz;Stockach;78359;Orsingen-Nenzingen;\N;\N;47.84165;8.96031;Europe/Berlin;UTC+1;true;A
1;Freiburg;Konstanz;Stockach;78333;Stockach;\N;\N;47.85404;9.01473;Europe/Berlin;UTC+1;true;A
1;Freiburg;Konstanz;Tengen;78250;Tengen;\N;\N;47.81754;8.65955;Europe/Berlin;UTC+1;true;A
1;Freiburg;Lörrach;Efringen-Kirchen;79588;Efringen-Kirchen;\N;\N;47.64972;7.56511;Europe/Berlin;UTC+1;true;A
1;Freiburg;Lörrach;Grenzach-Wyhlen;79639;Grenzach-Wyhlen;\N;\N;47.55278;7.66112;Europe/Berlin;UTC+1;true;A
1;Freiburg;Lörrach;Kandern;79400;Kandern;\N;\N;47.71433;7.66104;Europe/Berlin;UTC+1;true;A
1;Freiburg;Lörrach;Kandern;79429;Malsburg-Marzell;\N;\N;47.73342;7.70925;Europe/Berlin;UTC+1;true;A
1;Freiburg;Lörrach;Kleines Wiesental;79692;Kleines Wiesental;\N;\N;47.61937;7.65924;Europe/Berlin;UTC+1;true;A
1;Freiburg;Lörrach;Lörrach;79594;Inzlingen;\N;\N;47.58770;7.69294;Europe/Berlin;UTC+1;true;A
1;Freiburg;Lörrach;Lörrach;79539;Lörrach;\N;\N;47.62711;7.65565;Europe/Berlin;UTC+1;true;A
1;Freiburg;Lörrach;Lörrach;79539;Lörrach;Stetten;\N;47.60287;7.65901;Europe/Berlin;UTC+1;true;A
1;Freiburg;Lörrach;Lörrach;79539;Lörrach;Tüllingen;\N;47.61500;7.66844;Europe/Berlin;UTC+1;true;A
1;Freiburg;Lörrach;Lörrach;79539;Lörrach;Tumringen;\N;47.62711;7.65565;Europe/Berlin;UTC+1;true;A
1;Freiburg;Lörrach;Lörrach;79540;Lörrach;\N;\N;47.60287;7.65901;Europe/Berlin;UTC+1;true;A
1;Freiburg;Lörrach;Lörrach;79540;Lörrach;Salzert;\N;47.60420;7.68171;Europe/Berlin;UTC+1;true;A
